smiles,NG (1321/ 38650)
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)C1CCCCC1)OCCCC[C@@H](C)O2,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)NC1CCCCC1)OCCCC[C@H](C)O2,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc4c(c3)OCO4)cc2C1=O,0
Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0
COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]2N1S(C)(=O)=O,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)C3CC3)c2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1,0
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Cn3cnnn3)ccc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)NCCN1CCCCC1,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCN(C)C)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#CC3CC3)cnc2O[C@H]1CN(C)S(=O)(=O)c1cccc(F)c1,0
CN(C)C(=O)c1cccc(-c2cccc(-c3nc(C(=O)NC4CCCCC4)cc4c3[C@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)c1,0
CN1C(=O)c2cc(NC(=O)C3CCC3)ccc2OC[C@H]2O[C@@H](CC(=O)NCCc3ccncc3)CC[C@H]21,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2C1=O,0
O=C(O)CC(O)(CC(=O)O)C(=O)O,0
Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)c4cc(C)nn4C)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)CN1CCOCC1)CC31CN(C)C1,0
NNC(=O)c1cc2ccccc2[nH]1,0
CNc1nc(SCC(N)=O)nc(N2CCOCC2)n1,0
COc1cccc(CNC(=O)C[C@@H]2C=C[C@@H](NC(=O)C3CCOCC3)[C@@H](CO)O2)c1,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2)O1)N1CCOCC1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NS(C)(=O)=O)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0
COCC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)c3ccc(OC)cc3)ccc2OC[C@H]1C,0
COc1ccc(CN2CC3(CCN(Cc4ccccc4OC)CC3)c3c([nH]c4cc(OC)ccc34)[C@@H]2CO)cc1,0
Cc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(-c3ccccc3)cc2)Oc2c(NC(=O)C3CC3)cccc2C1=O,0
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccccc2F)CC1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)O3)cc1,0
Cc1cccc(CN(C)C[C@@H]2Oc3ncc(-c4cccc(C(F)(F)F)c4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)c1,0
COc1ccc([Si](C)(C)[C@H]2[C@H](CC(=O)N3CCC[C@H]3CO)O[C@@]3(C(=O)N(Cc4cccc(N5C(=O)c6cccc7cccc5c67)c4)c4ccccc43)[C@@H]2C)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(F)cc1,0
COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@@H](C)O3)cc1,0
COCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccc3c(c1)OCO3)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)OCCCC[C@H](C)O3)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)NC1CCCCC1,0
O=C1CCO1,0
C[C@H]1CCCCO[C@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O1,0
Cc1noc(C)c1NC(=O)Nc1cccc2c1O[C@H](CN(C)C(=O)Nc1cccc3ccccc13)[C@H](C)CN([C@@H](C)CO)C2=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2O[C@H]1CN(C)C(=O)Nc1ccccc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3cccc4ccccc34)c2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)O3)cc1,0
CO[C@@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@H](C)N(S(C)(=O)=O)C[C@H]1C,0
CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccncc3)cc2C(=O)N([C@H](C)CO)C[C@H]1C,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,0
CC1=CC(C)(C)N(C(=O)/C=C/c2ccccc2)c2ccc(C)cc21,0
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CC3)ccc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cnccn1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)CCCN(C)C,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)OCCCC[C@@H](C)O2,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3cccc4ccccc34)c2O[C@H]1CN(C)Cc1ccncc1,0
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)CC(F)(F)F)cc2OC[C@H](C)N(C(=O)C2CCOCC2)C[C@H]1C,0
COc1ccc(NC(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
COCC(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)N3CCOCC3)O[C@@H](CO)[C@@H]1O2,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CC3)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0
COc1cccc(S(=O)(=O)N[C@H]2C=C[C@H](CC(=O)NC3CCC3)O[C@@H]2CO)c1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2,0
C[C@@H]1CCCCO[C@H](CN(C)Cc2ccc3c(c2)OCO3)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1,0
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1
CO[C@H](CN(C)C(=O)C1CCOCC1)[C@H](C)CN(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@@H](C)CO,1
CCCN1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@@H]1C,0
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,0
CC(=O)N1[C@@H]2c3cccc(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)N1CCc2ccccc2C1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2c(NC(=O)c3ccc(-c4nccs4)cc3)cccc2C1=O,0
C=C1CC(=O)C2=C(C)C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2c(NC(=O)c3ccc(-c4nccs4)cc3)cccc2C1=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@H]1CN(C)C(=O)Cc1ccccc1,0
COc1cccc(S(=O)(=O)N(C)C[C@@H]2OCc3cn(nn3)CCCC(=O)N([C@H](C)CO)C[C@H]2C)c1,0
COc1cccc(C#Cc2ccc3c(c2)O[C@H](CN(C)S(=O)(=O)c2ccccc2F)[C@H](C)CN([C@H](C)CO)S3(=O)=O)c1,0
CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2c(NS(=O)(=O)c3cccs3)cccc2C1=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc4c(c3)OCO4)c2O[C@H]1CN(C)C(=O)Nc1cccc2ccccc12,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(C(=O)O)cc1,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@@H]1CN(C)C(=O)Cc1ccncc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccccc3)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@H](CCNS(=O)(=O)c2ccccc2F)O[C@@H]1CO,0
C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Cc3ccccc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1cccs1,0
[N-]=[N+]=N,0
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1ccc(N2CCCCC2)cc1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2CC1=O,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccccc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(-c3cncnc3)cnc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,0
O=C(NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2cccc(F)c2)[C@@H](CO)O1)C1CC1,0
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)C(=O)NC1CCCCC1,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2cccnc2)O1)NCC1CC1,0
O=C(O)CCl,0
C=CC(=O)NC(C)(C)CCN1CCOCC1,0
CC(=O)N(C)C[C@@H]1Oc2ncc(C#CC(C)(C)O)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C,0
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCC(F)(F)F)cc3CC(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
N[C@H](CO)COCc1ccccc1,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@@H]1CN(C)C(=O)c1cccnc1,0
Cc1ccc(OC(=O)N(C)C[C@@H]2OCc3ccccc3-c3c(n(C)c4ccccc34)C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)CCC(F)(F)F)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1,0
CO[C@@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,0
C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccccc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O1,0
COCCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1,0
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Cn3cnnn3)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)O)cc1,0
C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O1,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)NCc1ccccc1F,1
COc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccc(-c4ccccc4)cc2)O3)cc1,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(C(=O)Cc1ccccn1)[C@@H](C)CO2,0
O=S(=O)(c1ccc(-n2cnnn2)cc1)N1CCNCC1,0
COCC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@@H]1C,0
NNC(=S)NCc1ccc(F)cc1,1
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(C(=O)O)cc1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O1,0
Cc1noc(C)c1S(=O)(=O)N(C)C[C@@H]1Oc2c(NS(=O)(=O)c3cccs3)cccc2C(=O)N([C@H](C)CO)C[C@@H]1C,0
C[C@H]1CCCCO[C@H](CN(C)Cc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Cc3ccccc3)ccc2O1,0
C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O1,0
CN(c1c[nH]c(=O)[nH]c1=O)C1CCCCC1,0
CC(C)NC(=O)Nc1cccc2c1O[C@@H](CN(C)Cc1ccc(-c3ccccc3)cc1)[C@@H](C)CN([C@@H](C)CO)C2=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0
CCc1nc2ccc(C(=O)Nc3ccc4c(c3)OCC(=O)N4)cn2c1N(CC)Cc1cccc(Br)c1,0
COc1cccc(S(=O)(=O)N(C)C[C@@H]2Oc3cc(C#CCN(C)C)ccc3S(=O)(=O)N([C@H](C)CO)C[C@H]2C)c1,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cccnc3)cc2O[C@H]1CN(C)C(=O)c1cccc(F)c1,0
C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@H](CCn2cc(C3CCCC3)nn2)O[C@@H]1CO,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2C1=O,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc4ccccc24)OCCCC[C@@H](C)O3)cc1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(C(F)(F)F)cc2)O1)NCCc1ccncc1,1
CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0
CN(C)CCCNC(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)NC4CCCC4)cc3C(=O)N2C)O1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3cnccn3)c2O[C@@H]1CN(C)S(=O)(=O)c1ccccc1,0
COC[C@H]1CN(C(=O)c2cccc(OC)c2)N1,0
CCOc1ccc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1OC,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)CC(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)O2,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@]12C(=O)Nc1ccccc12,0
CCS(=O)(=O)N1CC2(CN(C(=O)CN3CCOCC3)[C@H](CO)c3c2c2ccc(OC)cc2n3C)C1,0
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@H](CC(=O)NCc4ccccc4F)O[C@H](CO)[C@@H]2O3)c1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)CCC(F)(F)F)c2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
COc1ccc(NC(=O)N(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCCCC[C@H](C)O3)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)NC1CCCCC1,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0
Cc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ccc(NS(=O)(=O)c4cccs4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,0
NCC[C@@H]1CC[C@@H](NC(=O)C2CCC2)[C@@H](CO)O1,0
Cn1cnc(CCNC(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@H](O)CN3C(=O)Nc3ccc(Cl)cc3)O2)c1,0
COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C(=O)Cc2ccccn2)C[C@@H]1C,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2C(F)(F)F)OCc2cn(nn2)CCCC1=O,0
Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)NC4CCCCC4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O1,0
CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@H](C)CN(S(=O)(=O)c1cn(C)cn1)[C@@H](C)CO2,0
COc1ccccc1CNC(=O)C[C@H]1C[C@H]2c3cc(NC(=O)Cc4ccncc4)ccc3O[C@H]2[C@H](CO)O1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)c1ccccc1,0
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCCN(C)C)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)/C=N/NC(=O)CCCCCCC(=O)NO,0
C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCN(C)C)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)S(C)(=O)=O,0
COc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)O3)cc1,0
Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(C)(=O)=O)O2,0
C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)O2,0
C[C@@H]1CCCCO[C@H](CN(C)C(=O)c2ccncc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,0
Cn1cnc(CCNC(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3C(=O)Nc3ccc(Cl)cc3)O2)c1,0
C[C@H]1CCCCO[C@@H](CN(C)Cc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2C1=O,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)O3)cc1,0
NCC[C@H]1CC[C@@H](NC(=O)Nc2ccc(F)cc2)[C@@H](CO)O1,0
Cc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)N4CCc5ccccc5C4)CC[C@H]32)cc1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@H](CCn2cc(C3CCCC3)nn2)O[C@H]1CO,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@@H]1CN(C)C(=O)CN(C)C,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,0
Cc1cc(O)cc(=O)o1,0
C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc3c(c2)OCO3)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O1,0
